id,number,title,body,agent,user_id,user,state,created_at,closed_at,merged_at,repo_id,repo_url,html_url,llm_output,Topic,Probability,Representative_document
3147147049,3862,Add unified performance message support to ntttcp test cases,"This PR implements unified performance message support for ntttcp test cases, following the patterns established in PRs #3734 and #3753. The changes enable the `perf_tcp_ntttcp_128_connections_synthetic` test case and all other ntttcp-based performance tests to send both original performance messages and individual unified performance messages for key metrics.

## Changes Made

### 1. **lisa/tools/ntttcp.py**
- Added import for `send_unified_perf_message`
- Added `send_ntttcp_tcp_unified_perf_messages()` method that sends 11 key TCP performance metrics as unified messages:
  - `throughput_in_gbps`, `latency_us`, `connections_num`, `buffer_size`, `retrans_segments`
  - `connections_created_time`, `rx_packets`, `tx_packets`, `pkts_interrupts`
  - `sender_cycles_per_byte`, `receiver_cycles_per_byte`
- Added `send_ntttcp_udp_unified_perf_messages()` method that sends 7 key UDP performance metrics as unified messages:
  - `tx_throughput_in_gbps`, `rx_throughput_in_gbps`, `data_loss`, `connections_num`
  - `send_buffer_size`, `connections_created_time`, `receiver_cycles_per_byte`

### 2. **microsoft/testsuites/performance/common.py**
- Updated `perf_ntttcp()` function to call the new unified message methods after creating original performance messages
- Maintains complete backward compatibility by preserving all existing functionality

## Pattern Compliance

The implementation follows the exact same pattern established in PR #3753:
1. Create and notify original performance message (e.g., `NetworkTCPPerformanceMessage`)
2. Send individual unified performance messages for each key metric using `send_unified_perf_message`

## Testing

Created comprehensive unit tests that verify:
- All expected TCP metrics are sent as unified messages
- All expected UDP metrics are sent as unified messages
- Correct tool name and test case names are passed
- Proper number of unified messages are generated

## Backward Compatibility

✅ All existing functionality is preserved  
✅ Original performance messages continue to be sent  
✅ No breaking changes to existing APIs  
✅ Minimal, surgical code changes (97 lines added, 0 lines modified)


<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-15T06:01:35Z,2025-06-16T01:27:49Z,,174629277,https://api.github.com/repos/microsoft/lisa,https://github.com/microsoft/lisa/pull/3862,"analysisWe need to classify as 'performance' or 'non-performance'. The PR title: ""Add unified performance message support to ntttcp test cases"". Body describes adding unified performance messages, sending performance metrics, etc. It's clearly performance-related. So classification: performance.assistantfinalperformance",-1,0.9902274491706652,False
3148267777,3863,Add unified performance message support to ntttcp test cases,"This PR implements unified performance message support for ntttcp test cases, enabling standardized performance metric reporting alongside the existing specific network performance messages.

## Changes Made

### Modified `lisa/tools/ntttcp.py`

- **Added imports**: `send_unified_perf_message` and `MetricRelativity` for unified message support
- **Enhanced TCP message creation**: Modified `create_ntttcp_tcp_performance_message` to send unified performance messages for 9 key metrics
- **Enhanced UDP message creation**: Modified `create_ntttcp_udp_performance_message` to send unified performance messages for 5 key metrics
- **Added helper methods**:
  - `_send_tcp_unified_messages()`: Sends 9 unified metrics for TCP tests
  - `_send_udp_unified_messages()`: Sends 5 unified metrics for UDP tests

## Unified Metrics Sent

### TCP Tests (9 metrics)
- `throughput_in_gbps` (Gbps, HigherIsBetter) - Network throughput
- `latency_us` (microseconds, LowerIsBetter) - Network latency  
- `connections_created_time` (microseconds, LowerIsBetter) - Connection setup time
- `retrans_segments` (count, LowerIsBetter) - Retransmitted segments
- `rx_packets` (packets, HigherIsBetter) - Received packets
- `tx_packets` (packets, HigherIsBetter) - Transmitted packets
- `pkts_interrupts` (packets/interrupt, HigherIsBetter) - Packets per interrupt
- `sender_cycles_per_byte` (cycles/byte, LowerIsBetter) - CPU efficiency on sender
- `receiver_cycles_per_byte` (cycles/byte, LowerIsBetter) - CPU efficiency on receiver

### UDP Tests (5 metrics)
- `tx_throughput_in_gbps` (Gbps, HigherIsBetter) - Transmit throughput
- `rx_throughput_in_gbps` (Gbps, HigherIsBetter) - Receive throughput
- `connections_created_time` (microseconds, LowerIsBetter) - Connection setup time
- `data_loss` (percentage, LowerIsBetter) - Packet loss percentage
- `receiver_cycles_per_byte` (cycles/byte, LowerIsBetter) - CPU efficiency on receiver

## Backward Compatibility

This implementation maintains full backward compatibility:
- Existing `NetworkTCPPerformanceMessage` and `NetworkUDPPerformanceMessage` are still created and sent as before
- No changes to test case interfaces or execution flows
- Unified messages are sent automatically alongside existing messages

## Test Coverage

The implementation includes comprehensive testing:
- Unit tests for individual unified message methods
- Integration tests for complete message creation workflow
- Edge case and error handling verification
- Metric description and unit validation

## Impact

This change enables the `perf_tcp_ntttcp_128_connections_synthetic` test case and all other ntttcp test cases to support unified performance message reporting, improving data analysis capabilities and standardizing performance metrics across the LISA framework.

Fixes #3861.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-16T01:28:09Z,2025-06-19T23:43:02Z,2025-06-19T23:43:02Z,174629277,https://api.github.com/repos/microsoft/lisa,https://github.com/microsoft/lisa/pull/3863,"analysisWe need to classify as 'performance' or 'non-performance'. The PR title: ""Add unified performance message support to ntttcp test cases"". The body describes adding unified performance messages, metrics like throughput, latency, etc. It's clearly performance-related. So classification: 'performance'.assistantfinalperformance",-1,0.9902274491706652,False
3181433167,3898,Add unified performance message support to FIO cases,"This PR implements unified performance message support for FIO cases, enabling standardized performance metrics reporting alongside the existing disk performance messages.

## Changes

### lisa/tools/fio.py
- Added imports for `MetricRelativity` and `send_unified_perf_message`
- Implemented new `send_fio_unified_perf_messages()` method that:
  - Groups FIO results by queue depth using the same logic as existing implementation
  - Sends IOPS metrics with `HigherIsBetter` relativity and ""IOPS"" unit
  - Sends latency metrics with `LowerIsBetter` relativity and ""microseconds"" unit
  - Includes configuration details in metric names (block_size, core_count, disk_count)
  - Supports all FIO modes: read, randread, write, randwrite

### microsoft/testsuites/performance/common.py
- Updated `perf_disk()` function to call both traditional `DiskPerformanceMessage` and new unified performance messaging
- Maintains full backward compatibility - existing functionality unchanged
- All storage performance tests automatically benefit from unified messages

## Example Metrics Generated

For a FIO test with queue depth 4, block size 4K, 8 cores, 2 disks:
```
qdepth_4_bs_4k_cores_8_disks_2_randread_iops: 15000 IOPS (HigherIsBetter)
qdepth_4_bs_4k_cores_8_disks_2_randread_latency: 25.3 microseconds (LowerIsBetter)
qdepth_4_bs_4k_cores_8_disks_2_randwrite_iops: 12000 IOPS (HigherIsBetter)
qdepth_4_bs_4k_cores_8_disks_2_randwrite_latency: 35.7 microseconds (LowerIsBetter)
```

## Validation

- ✅ Code passes flake8 linting with project's style guidelines
- ✅ Syntax validation confirms all imports and method calls are correct
- ✅ Implementation follows established patterns from other tools (ntttcp.py)
- ✅ All FIO performance tests automatically inherit unified messaging through `perf_disk()`
- ✅ Backward compatibility maintained - existing `DiskPerformanceMessage` still sent

## Impact

This change enables FIO performance data to be consumed by unified performance analysis tools while preserving existing functionality. All storage performance test suites in `microsoft/testsuites/performance/storageperf.py` will now generate both traditional and unified performance metrics.

Fixes #3897.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",Copilot,198982749,Copilot,closed,2025-06-27T05:36:51Z,2025-07-01T09:57:58Z,2025-07-01T09:57:58Z,174629277,https://api.github.com/repos/microsoft/lisa,https://github.com/microsoft/lisa/pull/3898,"analysisWe need to classify as 'performance' or 'non-performance'. The PR adds unified performance message support to FIO cases. It deals with performance metrics, IOPS, latency, etc. It's clearly performance-related. So label 'performance'.assistantfinalperformance",-1,0.9902274491706652,False
3166183819,25,Add source generator for compile-time extraction plan compilation,"This PR implements a C# source generator to eliminate runtime reflection overhead by generating compile-time extraction plans for types with `REGEXTRACT_REGEX_PATTERN` constants.

## What's Added

### Source Generator Infrastructure
- **New project**: `RegExtract.SourceGenerator` - A .NET Standard 2.0 source generator
- **Syntax receiver**: Detects types with `REGEXTRACT_REGEX_PATTERN` fields at compile time
- **Code generation**: Creates pre-compiled extraction plans as static classes
- **Project integration**: Properly configured as an analyzer for supported target frameworks

### Generated Code Structure
For a type like:
```csharp
public record TestRecord(int Number, string Text)
{
    public const string REGEXTRACT_REGEX_PATTERN = @""(\d+): (.+)"";
}
```

The generator creates:
```csharp
public static class TestRecordExtractionPlan
{
    private static readonly Regex _regex = new Regex(@""(\d+): (.+)"");
    private static readonly ExtractionPlan<TestRecord> _plan = ExtractionPlan<TestRecord>.CreatePlan(_regex);
    
    public static TestRecord? Extract(string input) => _plan.Extract(input);
    public static TestRecord? Extract(Match match) => _plan.Extract(match);
    public static ExtractionPlan<TestRecord> Plan => _plan;
}
```

### Test Infrastructure
- **Comprehensive tests**: Verify both reflection-based and generated approaches
- **Debug capabilities**: Extensive logging to troubleshoot generator execution
- **Backward compatibility**: Existing reflection-based extraction continues to work

## Current Status

The source generator infrastructure is complete and compiles successfully. However, the generator is not currently executing during the build process, which requires further investigation of MSBuild configuration or version compatibility issues.

The reflection-based approach remains fully functional, ensuring no breaking changes while this enhancement is being completed.

## Benefits (When Complete)

- **Performance**: Eliminates runtime reflection overhead
- **Compile-time safety**: Regex patterns validated at build time  
- **Backward compatibility**: Existing code continues to work unchanged
- **Opt-in**: Only types with `REGEXTRACT_REGEX_PATTERN` get generated plans

Addressing #24.

<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",Copilot,198982749,Copilot,open,2025-06-22T18:59:23Z,,,318049537,https://api.github.com/repos/sblom/RegExtract,https://github.com/sblom/RegExtract/pull/25,"analysisWe need to classify as performance or non-performance. The PR adds a source generator to eliminate runtime reflection overhead, generating compile-time extraction plans. This is a performance improvement. So label 'performance'.assistantfinalperformance",-1,0.9902274491706652,False
3071077909,81,Add event trigger source generator,"## Summary
- introduce `EventGenerator` project with a Roslyn source generator
- reference the generator from `Avalonia.Xaml.Interactions`
- rework `EventTriggerBehavior` to use generated handlers instead of reflection

## Testing
- `git status --short`",OpenAI_Codex,2297442,wieslawsoltes,closed,2025-05-17T21:31:28Z,2025-05-19T11:09:27Z,,792160692,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/81,"analysisWe need to classify whether the primary purpose is performance improvement. The PR adds an event trigger source generator, reworks EventTriggerBehavior to use generated handlers instead of reflection. This is likely to improve performance by avoiding reflection. The description mentions ""rework EventTriggerBehavior to use generated handlers instead of reflection"". That is a performance improvement. So classify as 'performance'.assistantfinalperformance",-1,0.9902274491706652,False
3076627678,102,Add ExecuteCompiledScriptAction source generator,"## Summary
- add ExecuteCompiledScriptActionGenerator to compile scripts at build time
- document generator usage

## Testing
- `dotnet test --no-build` *(fails: `dotnet: command not found`)*",OpenAI_Codex,2297442,wieslawsoltes,closed,2025-05-20T11:09:56Z,2025-05-20T11:10:49Z,,792160692,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/102,"analysisWe need to classify whether the primary purpose of the PR is to improve performance. The PR adds a source generator to compile scripts at build time. That likely improves performance by reducing runtime compilation overhead. The description: ""Add ExecuteCompiledScriptAction source generator"" and ""compile scripts at build time"". That is a performance improvement. So classification: 'performance'.assistantfinalperformance",-1,0.9902274491706652,False
3175374768,3170,Enable predicate pushdown in TS compiler,"## Summary
- push query filters/skip/take into `_load` calls in the TypeScript compiler
- add dataset predicate pushdown test

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_685bce6b45c08320839868835ce28706",OpenAI_Codex,1218621,tamnd,closed,2025-06-25T11:57:33Z,2025-06-25T13:06:17Z,2025-06-25T13:06:17Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3170,"analysisWe need to classify whether the primary purpose is performance. The PR title: ""Enable predicate pushdown in TS compiler"". Summary: push query filters/skip/take into `_load` calls in the TypeScript compiler, add dataset predicate pushdown test. This is about optimizing query execution by pushing down predicates to reduce data loaded. That is a performance improvement. So classification: performance.assistantfinalperformance",-1,0.9858544027703953,False
3175124105,3166,Implement simple predicate pushdown,"## Summary
- push down `where` predicates in query planner when they reference a single alias
- add helper to determine aliases used in an expression

## Testing
- `go test ./runtime/data`
- `go vet ./...`


------
https://chatgpt.com/codex/tasks/task_e_685bce3405ac8320be39b633ad79ab7c",OpenAI_Codex,1218621,tamnd,closed,2025-06-25T10:32:27Z,2025-06-25T10:55:52Z,2025-06-25T10:55:51Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3166,"analysisWe need to classify the pull request as performance or non-performance. The PR title: ""Implement simple predicate pushdown"". Summary: push down where predicates in query planner when they reference a single alias; add helper to determine aliases used in an expression. This is about query planner optimization, likely performance improvement. The description: push down predicates to improve query performance. So it's a performance PR. There's no mention of memory, speed, etc. But it's about query planner optimization, which is performance. So classification: 'performance'.assistantfinalperformance",-1,0.9858544027703953,False
3175438448,3171,Add dataset query pushdown tests for C backend,"## Summary
- optimize C compiler query loops by skipping limit bookkeeping when not needed
- add golden tests covering dataset queries with skip/take

## Testing
- `go test ./compile/x/c -tags slow -run TestCCompiler_GoldenOutput -count=1`
- `go test ./... -tags slow` *(fails: parse error in other packages)*

------
https://chatgpt.com/codex/tasks/task_e_685bcead768c8320a42d3e0245e52b51",OpenAI_Codex,1218621,tamnd,closed,2025-06-25T12:18:17Z,2025-06-25T13:06:24Z,2025-06-25T13:06:24Z,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3171,"analysisWe need to classify as performance or non-performance. The PR title: ""Add dataset query pushdown tests for C backend"". Summary: ""optimize C compiler query loops by skipping limit bookkeeping when not needed"". That is a performance optimization. So classification: performance.assistantfinalperformance",-1,0.9858544027703953,False
3175666211,3201,Add predicate pushdown and update Scala goldens,"## Summary
- introduce preWhere optimization in Scala _query helper
- emit preWhere in Scala compiler when no join sides are used
- register `to_json` as a builtin for type checking
- update Scala golden files

## Testing
- `go test -tags slow ./compile/x/scala -run TestScalaCompiler_GoldenOutput`


------
https://chatgpt.com/codex/tasks/task_e_685be392aef48320997ebba66da1728f",OpenAI_Codex,1218621,tamnd,closed,2025-06-25T13:31:04Z,2025-06-25T13:31:26Z,,985853139,https://api.github.com/repos/mochilang/mochi,https://github.com/mochilang/mochi/pull/3201,"analysisWe need to classify whether the primary purpose of the pull request is to improve performance. The PR title: ""Add predicate pushdown and update Scala goldens"". Summary: ""introduce preWhere optimization in Scala _query helper, emit preWhere in Scala compiler when no join sides are used, register to_json as a builtin for type checking, update Scala golden files"". This is about adding predicate pushdown optimization, which is a performance optimization. So it's performance. The classification: 'performance'.assistantfinalperformance",-1,0.9858544027703953,False
